quat	0.92	-0.01	0.00	-0.40		314	-182	16652	6	17	10

quat	0.92	-0.01	0.00	-0.40		356	-136	16536	3	14	6

quat	0.92	-0.01	0.00	-0.40		268	-296	16536	-17	11	17

quat	0.92	-0.01	0.00	-0.40		76	-184	16380	-26	-1	21

quat	0.92	-0.01	0.00	-0.40		50	-364	16340	-18	17	29

quat	0.92	-0.01	0.00	-0.40		-62	-490	16574	-11	12	7

quat	0.92	-0.01	0.00	-0.40		72	-438	16494	-3	9	-16

quat	0.92	-0.01	0.00	-0.40		314	-340	16628	-1	6	-19

quat	0.92	-0.01	0.00	-0.40		302	-114	16384	-14	-2	-4

quat	0.92	-0.01	0.00	-0.40		68	-262	16700	47	-38	-20

quat	0.92	-0.01	0.00	-0.40		56	-366	16590	6	-48	-3

quat	0.92	-0.01	0.00	-0.40		272	-164	16324	8	-30	-21

quat	0.92	-0.01	-0.00	-0.40		660	-114	16482	23	0	-15

quat	0.92	-0.01	-0.00	-0.40		486	-226	16588	-13	8	21

quat	0.92	-0.01	-0.00	-0.40		262	-272	16542	-4	-7	23

quat	0.92	-0.01	-0.00	-0.40		296	-324	16498	-1	-12	12

quat	0.92	-0.01	-0.00	-0.40		248	-314	16332	-28	0	30

quat	0.92	-0.01	-0.00	-0.40		108	-412	16542	-28	22	30

quat	0.92	-0.01	-0.00	-0.40		132	-364	16442	-32	13	15

quat	0.92	-0.01	0.00	-0.40		144	-394	16496	-24	6	9

quat	0.92	-0.01	0.00	-0.40		174	-320	16418	-15	-19	3

quat	0.92	-0.01	0.00	-0.40		182	-290	16346	-4	-15	12

quat	0.92	-0.01	-0.00	-0.40		226	-348	16368	3	-20	8

quat	0.92	-0.01	-0.00	-0.40		166	-338	16460	-9	-12	16

quat	0.92	-0.01	-0.00	-0.40		142	-446	16372	-17	-12	10

quat	0.92	-0.01	-0.00	-0.40		172	-464	16480	5	-4	-6

quat	0.92	-0.01	-0.00	-0.40		230	-422	16500	-9	-18	-1

quat	0.92	-0.01	-0.00	-0.40		224	-402	16476	-1	-31	-11

quat	0.92	-0.01	-0.00	-0.40		302	-342	16442	-15	-36	-13

quat	0.92	-0.01	-0.00	-0.40		328	-256	16130	-4	-8	-13

quat	0.92	-0.01	-0.00	-0.40		520	-354	16324	9	21	-17

quat	0.92	-0.01	-0.00	-0.40		260	-488	16290	-25	33	3

quat	0.92	-0.01	-0.00	-0.40		498	-490	16280	5	28	-23

quat	0.92	-0.01	-0.00	-0.40		354	-454	16302	-1	16	-1

quat	0.92	-0.01	-0.00	-0.40		274	-522	16366	3	4	9

quat	0.92	-0.01	-0.00	-0.40		148	-522	16432	9	0	4

quat	0.92	-0.01	-0.00	-0.40		140	-454	16384	13	7	-1

quat	0.92	-0.01	-0.00	-0.40		338	-388	16608	30	11	-14

quat	0.92	-0.01	-0.00	-0.40		240	-252	16640	10	-8	1

quat	0.92	-0.01	-0.00	-0.40		208	-192	16486	-4	-25	3

quat	0.92	-0.01	-0.00	-0.40		166	-198	16580	2	-11	-1

quat	0.92	-0.01	-0.00	-0.40		294	-206	16552	2	2	0

quat	0.92	-0.01	-0.00	-0.40		300	-250	16502	-17	5	4

quat	0.92	-0.01	-0.00	-0.40		302	-328	16500	-1	6	-5

quat	0.92	-0.01	-0.00	-0.40		302	-378	16546	-6	-21	-8

quat	0.92	-0.01	-0.00	-0.40		290	-284	16466	-10	-56	-5

quat	0.92	-0.01	-0.00	-0.40		328	-178	16306	7	-71	-2

quat	0.92	-0.01	-0.00	-0.40		370	-110	16168	4	-12	8

quat	0.92	-0.01	-0.00	-0.40		368	-314	16380	4	53	22

quat	0.92	-0.01	-0.00	-0.40		220	-526	16432	3	58	17

quat	0.92	-0.01	-0.00	-0.40		206	-540	16272	-7	31	22

quat	0.92	-0.01	-0.00	-0.40		178	-552	16212	2	24	22

quat	0.92	-0.01	-0.00	-0.40		110	-636	16348	27	23	7

quat	0.92	-0.01	-0.00	-0.40		276	-636	16408	50	24	-15

quat	0.92	-0.01	-0.00	-0.40		366	-428	16480	39	5	-15

quat	0.92	-0.01	-0.00	-0.40		494	-232	16438	41	4	-8

quat	0.92	-0.01	-0.00	-0.40		390	-172	16434	23	15	17

quat	0.92	-0.01	-0.00	-0.40		222	-258	16412	38	6	18

quat	0.92	-0.01	-0.00	-0.40		12	-340	16640	23	8	30

quat	0.92	-0.01	-0.00	-0.40		-22	-322	16416	11	19	2

quat	0.92	-0.01	-0.00	-0.40		214	-346	16522	39	29	-27

quat	0.92	-0.01	-0.00	-0.40		362	-342	16452	5	12	-7

quat	0.92	-0.01	-0.00	-0.40		206	-288	16296	11	-4	3

quat	0.92	-0.01	-0.00	-0.40		206	-278	16430	43	-1	-11

quat	0.92	-0.01	-0.00	-0.40		320	-242	16738	46	-14	-16

quat	0.92	-0.01	-0.00	-0.40		258	-214	16504	33	-26	-20

quat	0.92	-0.01	-0.00	-0.40		238	-134	16482	19	-2	-10

quat	0.92	-0.01	-0.00	-0.40		240	-48	16368	12	12	-19

quat	0.92	-0.01	-0.00	-0.40		494	-44	16390	14	30	-10

quat	0.92	-0.01	-0.00	-0.40		368	-86	16426	11	3	9

quat	0.92	-0.01	-0.00	-0.40		254	-164	16190	22	3	8

quat	0.92	-0.01	-0.00	-0.40		196	-222	16464	22	19	9

quat	0.92	-0.01	-0.00	-0.40		262	-228	16472	10	20	-5

quat	0.92	-0.01	-0.00	-0.40		322	-180	16466	3	30	-5

quat	0.92	-0.01	-0.00	-0.40		508	-126	16410	21	20	-1

quat	0.92	-0.01	-0.00	-0.40		388	-160	16528	30	-4	10

quat	0.92	-0.01	-0.00	-0.40		114	-194	16478	-8	-4	37

quat	0.92	-0.01	-0.00	-0.40		94	-258	16582	-13	15	0

quat	0.92	-0.01	-0.00	-0.40		-20	-238	16646	15	35	-9

quat	0.92	-0.01	-0.00	-0.40		142	-316	16560	-5	25	-14

quat	0.92	-0.01	-0.00	-0.40		280	-180	16390	6	16	-16

quat	0.92	-0.01	-0.00	-0.40		300	-156	16304	-7	17	1

quat	0.92	-0.01	-0.00	-0.40		122	-254	16478	8	9	1

quat	0.92	-0.01	-0.00	-0.40		54	-298	16524	6	-16	-13

quat	0.92	-0.01	-0.00	-0.40		164	-260	16468	24	-15	-33

quat	0.92	-0.01	-0.00	-0.40		298	-164	16434	16	-17	-28

quat	0.92	-0.01	-0.00	-0.40		146	-296	16606	10	-21	-23

quat	0.92	-0.01	-0.00	-0.40		302	-160	16212	-15	-4	-26

quat	0.92	-0.01	-0.00	-0.40		362	-120	16266	7	18	-25

quat	0.92	-0.01	-0.00	-0.40		428	-112	16388	17	32	-25

quat	0.92	-0.01	-0.00	-0.40		256	-130	16358	3	27	-3

quat	0.92	-0.01	-0.00	-0.40		110	-130	16482	17	5	-1

quat	0.92	-0.01	-0.00	-0.40		90	-154	16398	20	-17	-12

quat	0.92	-0.01	-0.00	-0.40		94	-142	16526	27	-27	-19

quat	0.92	-0.01	-0.00	-0.40		170	-70	16374	23	-15	-27

quat	0.92	-0.01	-0.00	-0.40		262	-44	16568	36	6	-41

quat	0.92	-0.01	-0.00	-0.40		408	-6	16558	14	9	-18

quat	0.92	-0.01	-0.00	-0.40		368	-6	16446	6	-5	-7

quat	0.92	-0.01	-0.00	-0.40		344	-68	16336	9	-3	9

quat	0.92	-0.01	-0.00	-0.40		236	-100	16382	7	-3	11

quat	0.92	-0.01	-0.00	-0.40		196	-118	16490	-6	2	18

quat	0.92	-0.01	-0.00	-0.40		162	-72	16570	-5	-6	11

quat	0.92	-0.01	-0.00	-0.40		180	-94	16504	16	-4	2

quat	0.92	-0.01	-0.00	-0.40		186	-70	16540	11	-6	4

quat	0.92	-0.01	-0.00	-0.40		202	0	16524	6	-15	3

quat	0.92	-0.01	-0.00	-0.40		358	26	16348	8	-14	-5

quat	0.92	-0.01	-0.00	-0.40		388	-56	16474	-1	7	14

quat	0.92	-0.01	-0.00	-0.40		318	-166	16462	-1	3	13

quat	0.92	-0.01	-0.00	-0.40		318	-192	16578	3	-13	10

quat	0.92	-0.01	-0.00	-0.40		242	-154	16422	-17	-26	17

quat	0.92	-0.01	-0.00	-0.40		98	-124	16410	6	-2	6

quat	0.92	-0.01	-0.00	-0.40		132	-146	16536	7	4	-17

quat	0.92	-0.01	-0.00	-0.40		334	-42	16372	9	16	-29

quat	0.92	-0.01	-0.00	-0.40		486	-10	16368	8	21	-5

quat	0.92	-0.01	-0.00	-0.40		482	-40	16466	6	9	24

quat	0.92	-0.01	-0.00	-0.40		114	-172	16514	-2	3	38

quat	0.92	-0.01	-0.00	-0.40		58	-164	16492	1	8	10

quat	0.92	-0.01	-0.00	-0.40		244	-52	16536	10	6	-12

quat	0.92	-0.01	-0.00	-0.40		250	-60	16552	0	-6	1

quat	0.92	-0.01	-0.00	-0.40		222	-34	16464	16	-22	-12

quat	0.92	-0.01	-0.00	-0.40		446	54	16434	7	-19	-7

quat	0.92	-0.01	-0.00	-0.40		396	96	16478	8	-3	14

quat	0.92	-0.01	-0.00	-0.40		260	-6	16578	-4	2	24

quat	0.92	-0.01	-0.00	-0.40		188	-86	16416	-19	7	18

quat	0.92	-0.01	-0.00	-0.40		250	-26	16296	-10	21	15

quat	0.92	-0.01	-0.00	-0.40		308	-68	16456	7	17	13

quat	0.92	-0.01	-0.00	-0.40		180	-118	16462	-2	-9	28

quat	0.92	-0.01	-0.00	-0.40		244	-96	16434	1	-24	10

quat	0.92	-0.01	-0.00	-0.40		254	-144	16464	6	-21	2

quat	0.92	-0.01	-0.00	-0.40		354	-96	16450	7	-3	-9

quat	0.92	-0.01	-0.00	-0.40		212	-58	16548	2	0	6

quat	0.92	-0.01	-0.00	-0.40		332	-6	16390	3	-5	7

quat	0.92	-0.01	-0.00	-0.40		284	-74	16564	-3	-3	17

quat	0.92	-0.01	-0.00	-0.40		214	-138	16488	-4	8	14

quat	0.92	-0.01	-0.00	-0.40		304	-120	16436	-5	13	0

quat	0.92	-0.01	-0.00	-0.40		330	-116	16454	0	10	-14

quat	0.92	-0.01	-0.00	-0.40		302	-72	16346	-24	14	0

quat	0.92	-0.01	-0.00	-0.40		362	-72	16362	-9	8	3

quat	0.92	-0.01	-0.00	-0.40		306	-142	16424	-13	6	11

quat	0.92	-0.01	-0.00	-0.40		264	-70	16496	-9	-6	9

quat	0.92	-0.01	-0.00	-0.40		132	-92	16380	-17	-9	8

quat	0.92	-0.01	-0.00	-0.40		152	-78	16406	1	3	-8

quat	0.92	-0.01	-0.00	-0.40		334	-112	16534	15	15	-13

quat	0.92	-0.01	-0.00	-0.40		250	-138	16604	12	-4	-8

quat	0.92	-0.01	-0.00	-0.40		324	-58	16486	-4	-8	-5

quat	0.92	-0.01	-0.00	-0.40		448	20	16444	-10	-2	5

quat	0.92	-0.01	-0.00	-0.40		326	-120	16522	-10	0	11

quat	0.92	-0.01	-0.00	-0.40		132	-88	16478	-15	4	7

quat	0.92	-0.01	-0.00	-0.40		314	-68	16474	-8	17	-3

quat	0.92	-0.01	-0.00	-0.40		296	-78	16458	-13	15	-3

quat	0.92	-0.01	-0.00	-0.40		356	-38	16430	-16	10	-2

quat	0.92	-0.01	-0.00	-0.40		312	-26	16378	-2	16	12

quat	0.92	-0.01	-0.00	-0.40		176	-138	16622	6	6	12

quat	0.92	-0.01	-0.00	-0.40		278	-76	16448	-6	-6	2

quat	0.92	-0.01	-0.00	-0.40		162	-164	16432	-9	18	5

quat	0.92	-0.01	-0.00	-0.40		324	-166	16394	1	21	-8

quat	0.92	-0.01	-0.00	-0.40		386	-186	16582	7	0	-1

quat	0.92	-0.01	-0.00	-0.40		260	-190	16524	-8	-18	6

quat	0.92	-0.01	-0.00	-0.40		308	-82	16400	0	-19	-4

quat	0.92	-0.01	-0.00	-0.40		284	-44	16298	-12	10	5

quat	0.92	-0.01	-0.00	-0.40		342	-96	16438	-13	22	4

quat	0.92	-0.01	-0.00	-0.40		208	-172	16488	-15	12	16

quat	0.92	-0.01	-0.00	-0.40		66	-230	16456	-12	-4	-2

quat	0.92	-0.01	-0.00	-0.40		370	-152	16398	4	7	-19

quat	0.92	-0.01	-0.00	-0.40		258	-138	16474	-1	7	-6

quat	0.92	-0.01	-0.00	-0.40		160	-156	16454	-17	9	3

quat	0.92	-0.01	-0.00	-0.40		246	-58	16494	10	-18	-23

quat	0.92	-0.01	-0.00	-0.40		386	-28	16598	9	-36	-15

quat	0.92	-0.01	-0.00	-0.40		260	8	16524	3	-45	-5

quat	0.92	-0.01	-0.00	-0.40		268	14	16382	6	-11	-10

quat	0.92	-0.01	-0.00	-0.40		334	-18	16348	1	13	-15

quat	0.92	-0.01	-0.00	-0.40		340	-36	16432	-9	19	-4

quat	0.92	-0.01	-0.00	-0.40		264	-100	16412	-16	0	3

quat	0.92	-0.01	-0.00	-0.40		216	-98	16510	-2	-12	-3

quat	0.92	-0.01	-0.00	-0.40		328	-122	16470	8	-15	-16

quat	0.92	-0.01	-0.00	-0.40		374	10	16466	2	-7	-12

quat	0.92	-0.01	-0.00	-0.40		326	-38	16386	-12	18	0

quat	0.92	-0.01	-0.00	-0.40		314	-54	16364	-4	24	-5

quat	0.92	-0.01	-0.00	-0.40		352	-128	16252	4	22	-6

quat	0.92	-0.01	-0.00	-0.40		280	-140	16414	14	1	3

quat	0.92	-0.01	-0.00	-0.40		184	-184	16536	12	-11	3

quat	0.92	-0.01	-0.00	-0.40		234	-104	16592	7	-9	-4

quat	0.92	-0.01	-0.00	-0.40		218	-102	16554	4	-2	-5

quat	0.92	-0.01	-0.00	-0.40		232	-82	16418	4	1	-6

quat	0.92	-0.01	-0.00	-0.40		318	30	16342	-5	2	2

quat	0.92	-0.01	-0.00	-0.40		372	-20	16350	10	4	1

quat	0.92	-0.01	-0.01	-0.40		448	-12	16370	20	0	7

quat	0.92	-0.01	-0.01	-0.40		234	-184	16510	13	-5	18

quat	0.92	-0.01	-0.01	-0.40		246	-136	16456	25	-25	-8

quat	0.92	-0.01	-0.01	-0.40		284	6	16480	22	-10	-4

quat	0.92	-0.01	-0.01	-0.40		332	24	16602	21	-13	3

quat	0.92	-0.01	-0.01	-0.40		214	-66	16450	-1	-5	13

quat	0.92	-0.01	-0.01	-0.40		348	-52	16408	10	-7	7

quat	0.92	-0.01	-0.01	-0.40		376	-36	16414	14	-11	17

quat	0.92	-0.01	-0.01	-0.40		378	-22	16460	21	-36	17

quat	0.92	-0.01	-0.01	-0.40		346	-54	16392	20	-31	18

quat	0.92	-0.01	-0.01	-0.40		218	-40	16396	15	-6	12

quat	0.92	-0.01	-0.01	-0.40		342	-84	16524	21	6	-1

quat	0.92	-0.01	-0.01	-0.40		430	-48	16430	16	-8	-4

quat	0.92	-0.01	-0.01	-0.40		390	-54	16316	30	-20	10

quat	0.92	-0.00	-0.01	-0.40		282	40	16428	36	-24	17

quat	0.92	-0.00	-0.01	-0.40		220	98	16540	44	-19	8

quat	0.92	-0.00	-0.01	-0.40		350	148	16590	15	2	10

quat	0.92	-0.00	-0.01	-0.40		508	134	16476	1	36	21

quat	0.92	-0.00	-0.01	-0.40		666	84	16584	-4	70	35

quat	0.92	-0.00	-0.01	-0.40		486	-34	16474	-23	63	44

quat	0.92	-0.00	-0.01	-0.40		454	-140	16374	-32	58	45

quat	0.92	-0.00	-0.01	-0.40		306	-140	16336	-29	53	49

quat	0.92	-0.00	-0.01	-0.40		174	-130	16290	-23	57	40

quat	0.92	-0.00	-0.01	-0.40		110	-120	16616	-60	68	17

quat	0.92	-0.00	-0.00	-0.40		176	-92	16608	-108	73	-2

quat	0.92	-0.01	-0.00	-0.40		372	-40	16706	-135	97	26

quat	0.92	-0.01	-0.00	-0.40		224	-48	16530	-151	105	42

quat	0.92	-0.01	-0.00	-0.40		36	-62	16310	-130	100	30

quat	0.92	-0.01	0.00	-0.40		40	-196	16356	-55	130	0

quat	0.92	-0.01	0.00	-0.40		-74	-422	16482	-47	120	17

quat	0.92	-0.01	0.00	-0.40		-206	-374	16328	-47	153	9

quat	0.92	-0.01	0.00	-0.40		-724	-496	16198	-90	191	-14

quat	0.92	-0.01	0.01	-0.40		-38	-388	16200	-100	232	-83

quat	0.92	-0.01	0.01	-0.40		254	-384	16572	-75	283	-76

quat	0.92	-0.01	0.01	-0.40		202	-208	16346	-69	293	-97

quat	0.92	-0.01	0.01	-0.40		-48	-324	16456	-115	299	-76

quat	0.92	-0.01	0.02	-0.40		-160	-360	16510	-148	308	-54

quat	0.92	-0.01	0.02	-0.40		-222	-364	16472	-182	302	-38

quat	0.92	-0.01	0.02	-0.40		-360	-576	16456	-169	305	-40

quat	0.92	-0.01	0.02	-0.40		-544	-504	16422	-70	315	-23

quat	0.92	-0.01	0.03	-0.40		-726	-418	16262	-25	342	-43

quat	0.92	-0.00	0.03	-0.40		-870	-382	16200	-15	365	-58

quat	0.92	-0.00	0.03	-0.40		-1056	-326	16308	16	402	-87

quat	0.91	-0.00	0.03	-0.40		-1170	-310	16392	23	471	-113

quat	0.91	0.00	0.04	-0.40		-1106	-260	16326	58	534	-124

quat	0.91	0.00	0.04	-0.40		-1142	-280	16366	102	595	-114

quat	0.91	0.01	0.05	-0.40		-1234	-270	16578	119	649	-78

quat	0.91	0.01	0.05	-0.41		-1232	-140	16236	159	574	-51

quat	0.91	0.01	0.05	-0.41		-1764	-214	16486	115	565	-41

quat	0.91	0.01	0.06	-0.41		-2120	-328	16244	78	532	-45

quat	0.91	0.02	0.06	-0.41		-2328	-364	16292	41	540	-51

quat	0.91	0.02	0.07	-0.41		-2316	-352	16510	37	547	-75

quat	0.91	0.02	0.07	-0.41		-2342	-214	16452	50	571	-85

quat	0.91	0.02	0.07	-0.41		-2416	-192	16390	46	550	-67

quat	0.91	0.02	0.08	-0.41		-2506	-294	16448	40	541	-55

quat	0.91	0.03	0.08	-0.41		-2734	-180	16282	74	511	-70

quat	0.91	0.03	0.08	-0.41		-2946	-124	16232	91	517	-73

quat	0.91	0.03	0.09	-0.41		-3182	-336	16360	28	488	-74

quat	0.91	0.03	0.09	-0.41		-3150	-284	16488	27	464	-39

quat	0.91	0.03	0.09	-0.41		-3056	-100	16510	15	387	-20

quat	0.91	0.04	0.10	-0.41		-3478	-172	16378	-24	349	-12

quat	0.91	0.04	0.10	-0.41		-3496	-118	16294	-77	330	-22

quat	0.91	0.04	0.10	-0.41		-3320	-154	16190	-84	324	-11

quat	0.91	0.04	0.10	-0.41		-3352	-194	16318	-91	275	-18

quat	0.91	0.04	0.11	-0.41		-3646	-406	16414	-131	236	-12

quat	0.91	0.04	0.11	-0.41		-3738	-338	16206	-102	141	7

quat	0.91	0.04	0.11	-0.41		-3744	-416	16106	-113	51	19

quat	0.91	0.04	0.11	-0.41		-3772	-432	16090	-126	26	22

quat	0.91	0.03	0.11	-0.41		-3598	-548	16336	-112	11	39

quat	0.91	0.03	0.11	-0.41		-3548	-404	16342	-71	-55	7

quat	0.91	0.03	0.11	-0.41		-3616	-494	16304	-66	-140	-14

quat	0.91	0.03	0.11	-0.41		-3542	-456	16166	-82	-224	-3

quat	0.91	0.03	0.11	-0.41		-3756	-532	16140	-130	-268	9

quat	0.91	0.03	0.10	-0.41		-3628	-500	16054	-146	-286	19

quat	0.91	0.03	0.10	-0.41		-3458	-668	16158	-145	-318	18

quat	0.91	0.02	0.10	-0.41		-3460	-708	16142	-133	-426	32

quat	0.91	0.02	0.10	-0.41		-3182	-664	15944	-137	-510	37

quat	0.91	0.02	0.09	-0.41		-3026	-698	16184	-127	-497	30

quat	0.91	0.02	0.09	-0.41		-2808	-676	16192	-107	-462	26

quat	0.91	0.01	0.09	-0.41		-2712	-678	16236	-75	-435	21

quat	0.91	0.01	0.09	-0.41		-2636	-648	16266	-34	-443	28

quat	0.91	0.01	0.08	-0.41		-2438	-670	16182	-34	-561	55

quat	0.91	0.01	0.08	-0.41		-2262	-634	16300	-94	-582	92

quat	0.91	0.01	0.07	-0.41		-2072	-916	16588	-126	-596	80

quat	0.91	0.00	0.07	-0.40		-2102	-1044	16630	-118	-662	65

quat	0.91	-0.00	0.06	-0.40		-1808	-1020	16604	-91	-725	80

quat	0.91	-0.00	0.06	-0.40		-1770	-984	16580	-86	-847	76

quat	0.91	-0.01	0.05	-0.40		-1488	-900	16392	-106	-915	56

quat	0.91	-0.01	0.05	-0.40		-1100	-1146	16738	-72	-879	33

quat	0.91	-0.01	0.04	-0.40		-804	-1096	16764	55	-891	37

quat	0.91	-0.02	0.03	-0.40		-642	-678	16392	69	-881	55

quat	0.92	-0.02	0.03	-0.40		-388	-436	16296	-28	-869	55

quat	0.92	-0.02	0.02	-0.40		-160	-866	16376	-141	-904	49

quat	0.92	-0.03	0.01	-0.40		-256	-882	16104	-110	-892	10

quat	0.92	-0.03	0.01	-0.40		-158	-958	15922	-131	-850	-2

quat	0.92	-0.03	0.00	-0.40		78	-1270	16312	-88	-717	-18

quat	0.92	-0.03	-0.00	-0.40		612	-1180	16366	15	-622	-20

quat	0.92	-0.04	-0.01	-0.40		852	-886	16228	97	-577	-20

quat	0.92	-0.04	-0.01	-0.40		1216	-828	16354	84	-497	-21

quat	0.92	-0.04	-0.01	-0.40		1214	-840	16446	57	-437	-26

quat	0.92	-0.04	-0.02	-0.40		1242	-826	16280	26	-374	-24

quat	0.92	-0.04	-0.02	-0.40		1394	-968	16442	-12	-324	-40

quat	0.92	-0.04	-0.02	-0.40		1294	-1274	16622	18	-371	-54

quat	0.91	-0.04	-0.03	-0.40		1272	-936	16114	18	-411	-16

quat	0.91	-0.04	-0.03	-0.40		1412	-778	16028	-85	-369	18

quat	0.91	-0.05	-0.03	-0.40		1452	-914	16146	-127	-340	4

quat	0.91	-0.05	-0.03	-0.40		1418	-880	15980	-90	-213	-16

quat	0.91	-0.05	-0.03	-0.40		1810	-984	16146	-50	-52	-38

quat	0.91	-0.05	-0.03	-0.40		1740	-1010	16190	14	69	-22

quat	0.91	-0.05	-0.03	-0.40		1636	-900	16166	50	174	2

quat	0.91	-0.05	-0.03	-0.40		1664	-856	16260	59	255	-14

quat	0.91	-0.05	-0.03	-0.40		1486	-772	16082	46	329	-35

quat	0.91	-0.04	-0.03	-0.40		1264	-846	16234	48	465	-50

quat	0.91	-0.04	-0.02	-0.40		1280	-894	16574	17	580	-45

quat	0.91	-0.04	-0.02	-0.40		1250	-948	16358	13	702	-22

quat	0.91	-0.04	-0.01	-0.40		952	-856	16190	0	775	2

quat	0.91	-0.03	-0.01	-0.40		642	-854	16444	-15	842	-13

quat	0.91	-0.03	0.00	-0.40		536	-954	16574	18	849	-27

quat	0.91	-0.03	0.01	-0.40		346	-950	16416	56	819	-28

quat	0.91	-0.03	0.01	-0.40		-58	-894	16296	59	779	-45

quat	0.91	-0.02	0.02	-0.40		-282	-998	16400	49	803	-34

quat	0.91	-0.02	0.02	-0.41		-542	-906	16356	57	826	-36

quat	0.91	-0.02	0.03	-0.41		-728	-834	16362	71	891	-48

quat	0.91	-0.01	0.04	-0.41		-878	-808	16456	107	889	-71

quat	0.91	-0.01	0.04	-0.41		-1174	-642	16362	85	924	-81

quat	0.91	-0.01	0.05	-0.41		-1338	-830	16558	89	924	-103

quat	0.91	-0.00	0.06	-0.41		-1738	-848	16544	111	875	-99

quat	0.91	0.00	0.06	-0.41		-1962	-850	16386	138	847	-71

quat	0.91	0.01	0.07	-0.41		-2038	-664	16232	91	797	-87

quat	0.91	0.01	0.07	-0.41		-2110	-776	16492	67	773	-100

quat	0.91	0.01	0.08	-0.41		-2428	-486	16206	35	728	-85

quat	0.91	0.01	0.08	-0.41		-2430	-614	16322	-24	680	-78

quat	0.91	0.02	0.09	-0.41		-2700	-578	16366	-38	611	-57

quat	0.91	0.02	0.09	-0.41		-2900	-588	16190	-54	594	-60

quat	0.91	0.02	0.10	-0.41		-3116	-880	16410	-85	579	-68

quat	0.91	0.02	0.10	-0.41		-3424	-712	16168	-29	535	-51

quat	0.90	0.02	0.10	-0.41		-3544	-650	16132	-1	539	-63

quat	0.90	0.02	0.11	-0.41		-3512	-682	16224	9	581	-124

quat	0.90	0.03	0.11	-0.41		-3500	-604	16134	17	603	-141

quat	0.90	0.03	0.12	-0.42		-3644	-606	16120	-23	567	-124

quat	0.90	0.03	0.12	-0.42		-3812	-902	16222	-36	473	-102

quat	0.90	0.03	0.12	-0.42		-3814	-958	16054	-19	382	-56

quat	0.90	0.03	0.13	-0.42		-4102	-888	16160	36	323	-56

quat	0.90	0.03	0.13	-0.42		-4280	-856	16006	54	248	-46

quat	0.90	0.03	0.13	-0.42		-4402	-552	15786	-31	240	-28

quat	0.90	0.03	0.13	-0.42		-4364	-942	16124	-65	261	-38

quat	0.90	0.03	0.13	-0.42		-4226	-860	16256	-13	183	-30

quat	0.90	0.03	0.13	-0.42		-4050	-854	16298	15	29	-40

quat	0.90	0.03	0.13	-0.42		-4380	-850	15982	-5	-171	-21

quat	0.90	0.03	0.13	-0.42		-4292	-960	15904	-69	-346	24

quat	0.90	0.03	0.13	-0.42		-4214	-1036	16166	-100	-530	55

quat	0.90	0.03	0.12	-0.42		-3960	-956	15990	-114	-710	72

quat	0.90	0.02	0.12	-0.42		-3548	-882	16000	-130	-822	114

quat	0.90	0.02	0.11	-0.42		-3372	-850	15890	-140	-832	156

quat	0.90	0.02	0.11	-0.41		-3304	-894	15904	-150	-810	157

quat	0.90	0.01	0.10	-0.41		-3306	-1090	16286	-152	-823	128

quat	0.91	0.01	0.10	-0.41		-2960	-1074	16314	-89	-822	95

quat	0.91	0.01	0.09	-0.41		-2830	-1046	16418	-21	-826	52

quat	0.91	0.00	0.08	-0.41		-2572	-998	16448	14	-816	34

quat	0.91	0.00	0.08	-0.41		-2162	-1100	16836	41	-818	30

quat	0.91	-0.00	0.07	-0.41		-1914	-988	16784	91	-867	39

quat	0.91	-0.00	0.06	-0.41		-1742	-890	16662	98	-942	49

quat	0.91	-0.01	0.06	-0.41		-1634	-660	16022	-16	-1003	69

quat	0.91	-0.01	0.05	-0.41		-1456	-808	15780	-191	-895	117

quat	0.91	-0.01	0.05	-0.41		-1354	-1144	16016	-194	-717	96

quat	0.91	-0.02	0.04	-0.41		-976	-1160	16124	-88	-608	26

quat	0.91	-0.02	0.04	-0.41		-742	-1150	16496	-6	-603	-32

quat	0.91	-0.02	0.03	-0.41		-402	-1090	16686	73	-732	-60

quat	0.91	-0.02	0.03	-0.41		-330	-1204	16704	134	-809	-54

quat	0.91	-0.03	0.02	-0.41		-224	-1082	16844	193	-855	-55

quat	0.91	-0.03	0.01	-0.41		264	-708	16424	227	-745	6

quat	0.91	-0.03	0.01	-0.41		258	-496	16364	125	-612	26

quat	0.91	-0.03	0.00	-0.41		446	-844	16726	26	-603	11

quat	0.91	-0.03	-0.00	-0.41		574	-982	16484	35	-637	-22

quat	0.91	-0.03	-0.01	-0.41		476	-938	16166	5	-731	-63

quat	0.91	-0.03	-0.01	-0.41		990	-948	16270	87	-736	-65

quat	0.91	-0.04	-0.02	-0.41		966	-764	16342	104	-697	-28

